week,venue,size_bucket,swap_count,total_volume_usd,total_eth_volume,project_contract_address
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,3,546127.5884066379,270.08437408842775,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,358,7440639.28910548,3627.292902672471,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,826,3784900.8186970763,1855.1232624087656,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,129,91719.77489250439,44.94583819459137,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,339,74407074.33870493,36398.04248072981,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,922,38739110.45608114,18971.420447386226,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-05-25 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,693,3633394.2313994863,1788.4009790183718,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-05-25 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,28,18484.201516395904,8.960574231268856,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-05-25 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,9,14631.435777786788,7.276140962778055,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-01 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3863,2845998.16825881,1251.847259952006,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-01 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,204,3092147.5143755553,1276.7504099139753,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-01 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,7358,17845194.590436026,7138.458897854226,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-01 00:00:00.000 UTC,curve_usdt,0.5k-1k,65,48496.41851826718,12.88742343458592,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-01 00:00:00.000 UTC,curve_usdt,10k-100k,9,252165.73906143013,156.90026338558636,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-01 00:00:00.000 UTC,curve_usdt,1k-10k,247,654616.051394078,221.4103218718109,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-01 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,2505,1930220.023288375,886.6819437536419,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-01 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,282,4918221.558602443,2253.5631593655658,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-01 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,7797,20026215.99096426,8416.086926027474,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-01 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,72,46532.61076649209,27.977861035772577,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-01 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,21,44044.71532153244,27.184391751302986,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-01 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,11,6177.056601894422,3.602494756289318,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,21248,15569268.046381587,9046.325285189114,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,283,95726165.31349403,52660.41949417317,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,4487,85545844.96378833,48435.04485454658,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,66362,212338887.53003216,119907.08995463476,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,19196,14109437.91844773,8168.641270217104,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,109,25778798.381494455,14187.051446495256,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,1799,42162485.15098433,24206.67508827443,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,37348,94583979.8211839,52539.01413111754,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,3510,2579452.4009919586,1508.8337452072528,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,2864,616594028.6700885,335472.73733482073,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,17724,613260305.8124263,348826.81254438456,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,18661,76590056.79724458,44657.66587770219,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,3384,2519532.808483539,1489.4416841383643,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,62,13368615.82457898,7924.949307987273,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,4701,96086037.00671424,54457.03077472186,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,19006,73246014.1493006,42070.404409327006,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,208,169388.24075702726,101.28323402040957,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,29,5480804.784434127,3352.130529940485,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,967,22059525.373459235,13022.500728077408,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,2654,11465350.895048106,6634.693494340721,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,296,218543.29645264597,126.92895861924254,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,736,188784386.40040135,112538.59573215322,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,3232,125690298.90783088,73155.25844633795,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-01 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,2016,9805287.4694276,5647.30722330323,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-01 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,141,96925.79075141645,57.00523050964759,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-01 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,58,100751.96708285177,59.979130147292125,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-08 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3622,2620059.596833282,1214.761853395835,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-08 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,69,910234.6765371597,391.9516226050396,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-08 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,4787,10797815.218580836,4591.137353886428,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-08 00:00:00.000 UTC,curve_usdt,0.5k-1k,11,8458.841679101723,1.9155019382925604,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-08 00:00:00.000 UTC,curve_usdt,10k-100k,1,10158.1323825911,0,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-08 00:00:00.000 UTC,curve_usdt,1k-10k,33,93502.67444628938,16.254650927034962,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-08 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,2390,1817202.3070998925,873.537426137591,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-08 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,117,1686830.598776071,775.4139199373566,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-08 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5389,12968634.899486214,5927.441695377009,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-08 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,29,21409.5428721431,12.741604577494435,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-08 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,16,47980.38335586306,28.265689671007483,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-08 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,12,10140.117748408198,6.039544379251597,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-06-08 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,10,15734.599380004986,9.330955129679198,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,17512,12804451.719903646,7690.664613903797,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,123,29322583.730326463,17512.864325760795,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,908,24781039.779730584,14872.402733190944,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,35102,90255511.01549794,54214.260690759744,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,16223,11772823.107534328,7073.431369668976,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,82,23143556.464547567,13111.669190109737,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,545,14640587.726593427,8783.193286289383,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,18368,33888470.15650997,20335.888782661998,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2858,2083961.4247216524,1246.9242578648254,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,318,58382124.17979877,34889.854729529,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,9133,249424499.73879355,149892.87256920975,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,13316,49358587.2962987,29617.635936078666,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,1671,1232090.5829526195,738.9882823563961,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,47,7220576.284581697,4308.496878735291,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,4902,99566735.19173361,59912.13104910011,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,12282,51802697.41221042,31141.64370041426,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,95,73477.5254164541,44.16794897513596,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,6,727476.2470777874,437.8984630882841,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,758,17511538.466239527,10544.770304777361,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1248,5885713.952404908,3550.245377944975,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,404,348049.33399638504,206.93955201655115,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,413,87405889.43583925,52641.63293225825,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1504,61278872.18829259,36966.94757812624,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-08 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,915,3781358.0044635274,2277.270374173164,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-08 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,34,22424.73696869471,13.53263522934773,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-08 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,10,12186.192006902998,7.294997466393514,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-15 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,3254,2319430.9652495487,1041.2188970325456,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-15 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,60,843041.1238732149,319.27479001989786,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-15 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,3558,7811938.333078906,3395.6573101561135,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-15 00:00:00.000 UTC,curve_usdt,0.5k-1k,20,16134.38843468445,3.1027120989799553,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-15 00:00:00.000 UTC,curve_usdt,10k-100k,9,217832.25972194184,107.33462101255857,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-15 00:00:00.000 UTC,curve_usdt,1k-10k,152,460135.57276979747,160.89476724409644,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-15 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,1945,1463410.842575757,669.7293840023858,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-15 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,66,860222.5390943099,384.11512438166307,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-15 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,3607,8006958.264236557,3595.554000071787,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-15 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,19,11224.115723017758,6.422744997073018,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-15 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,1,1015.547986114623,0.5720073043143423,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-15 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,8,5382.5073186247055,3.117214566164188,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,16130,11831331.377765361,6785.706830008191,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,163,50258148.39644361,29011.62594037221,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1007,25505389.255704682,14578.044776492143,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,34920,92671979.39223854,53011.66308104452,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,14544,10442183.664760945,5993.787887616726,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,100,23664046.523718327,13301.369105461303,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,593,15650761.913208872,9006.993270093131,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,13523,25162036.307107925,14414.628799098675,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2908,2112956.7248961367,1207.5517888700329,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,870,149483168.43990406,84984.35070473872,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,9614,323517789.6064974,184808.93777853547,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,9998,39851528.79122448,22844.884879400066,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,1494,1108541.596978794,634.740154441379,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,85,14495830.508354308,8351.838788797242,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,4582,98361110.52780528,56213.062381873766,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,10830,45813484.21604647,26260.019285500144,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,71,55737.57128745952,32.160464160533074,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,13,1711043.2781353365,982.9422315216667,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,690,16813479.58759134,9574.132820099627,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,1k-10k,1057,4817246.1694339495,2761.4761850205155,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,0.5k-1k,151,110570.51928134276,63.55774538696894,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,100k+,462,95957088.20166263,54765.3373842781,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,10k-100k,1202,49059554.527863525,28055.529859281945,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-15 00:00:00.000 UTC,uniswap_v3_0.3_ethusdt,1k-10k,775,3463970.112559172,1992.7268736903648,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36
2026-06-15 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,0.5k-1k,51,33910.465543437575,19.165654787808545,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-15 00:00:00.000 UTC,uniswap_v3_1.0_ethusdc,1k-10k,10,13069.93893002496,7.4724890589732045,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-06-22 00:00:00.000 UTC,curve_usdcwbtcweth,0.5k-1k,4027,2846790.976534652,1264.4628348143835,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-22 00:00:00.000 UTC,curve_usdcwbtcweth,10k-100k,92,1494196.3898734648,378.13683311608014,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-22 00:00:00.000 UTC,curve_usdcwbtcweth,1k-10k,4557,10544438.428540481,3888.5884532738078,0x7f86bf177dd4f3494b841a37e810a34dd56c829b
2026-06-22 00:00:00.000 UTC,curve_usdt,0.5k-1k,41,29657.945599687402,17.690074890420473,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-22 00:00:00.000 UTC,curve_usdt,10k-100k,12,298357.2227648859,129.97262328077028,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-22 00:00:00.000 UTC,curve_usdt,1k-10k,112,361392.1622377869,152.76683499812742,0xf5f5b97624542d72a9e06f04804bf81baa15e2b4
2026-06-22 00:00:00.000 UTC,curve_usdtwbtcweth,0.5k-1k,2375,1787090.339691891,846.444973334189,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-22 00:00:00.000 UTC,curve_usdtwbtcweth,10k-100k,124,1859377.3919974668,889.7228281901027,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-22 00:00:00.000 UTC,curve_usdtwbtcweth,1k-10k,5426,13485438.261848,6238.222017266565,0xd51a44d3fae010294c616388b506acda1bfaae46
2026-06-22 00:00:00.000 UTC,sushiv2_ethusdt,0.5k-1k,30,19405.304896923237,12.30483489955693,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-22 00:00:00.000 UTC,sushiv2_ethusdt,1k-10k,3,3304.9013963937186,2.072005499258127,0x06da0fd433c1a5d7a4faa01111c044910a184553
2026-06-22 00:00:00.000 UTC,sushiv2_usdceth,0.5k-1k,9,5436.9424688090085,3.377612567209855,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-06-22 00:00:00.000 UTC,sushiv2_usdceth,1k-10k,2,2882.782209871534,1.6801708655488532,0x397ff1542f962076d0bfe58ea045ffa2d347aca0
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,0.5k-1k,15367,11249371.041324882,6940.225670569565,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,100k+,183,46568915.37833937,28515.544455822168,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,10k-100k,1376,29613676.647277802,18345.734654488544,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdc,1k-10k,36726,104224674.31222346,64288.93532131479,0xe0554a476a092703abdb3ef35c80e0d76d32939f
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,0.5k-1k,9716,6896268.92078123,4169.990696254998,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,100k+,42,8682085.396435251,5115.402545157263,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,10k-100k,369,10838262.381339543,6619.4298676056105,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.01_ethusdt,1k-10k,8212,15563179.460876295,9372.941973548373,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,0.5k-1k,2976,2214345.3602564824,1356.275167162819,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,100k+,443,76357895.34234211,46622.05864501766,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,10k-100k,10017,290608266.56194496,179374.74374481163,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdc,1k-10k,11453,48361114.76532237,29967.75792887416,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,0.5k-1k,1557,1153057.7250544224,713.5889475140912,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,100k+,119,25984871.900598507,15957.877034625466,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,10k-100k,5656,130826992.85530531,81053.29121765509,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.05_ethusdt,1k-10k,11398,50138561.24853533,30990.2817568239,0x11b815efb8f581194ae79006d24e0d814b7697f6
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,0.5k-1k,202,158543.7780621773,98.15889614274276,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,100k+,18,3708857.6319202124,2306.145923853365,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
2026-06-22 00:00:00.000 UTC,uniswap_v3_0.3_ethusdc,10k-100k,939,23629901.527728237,14738.8589918366,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8
