week,project_contract_address,symbol,fee_tier,tvl_usd
2022-10-03,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,49563096.85714286
2022-10-03,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,65720486.0
2022-10-03,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,25398215.14285714
2022-10-03,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,152538489.57142857
2022-10-03,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,203360461.57142857
2022-10-03,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,96305330.64285715
2022-10-03,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,131008.0
2022-10-10,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,24954643.714285713
2022-10-10,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,17335326.0
2022-10-10,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,51176736.0
2022-10-10,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,65647564.428571425
2022-10-10,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,24719015.14285714
2022-10-10,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,153063391.14285713
2022-10-10,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,190256065.2857143
2022-10-10,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,97095759.85714285
2022-10-17,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,24079770.285714287
2022-10-17,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,19536751.285714287
2022-10-17,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,52840862.0
2022-10-17,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,66014961.71428572
2022-10-17,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,25113934.285714287
2022-10-17,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,164316682.42857143
2022-10-17,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,187497066.42857143
2022-10-17,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,97849704.92857143
2022-10-24,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,25469011.714285713
2022-10-24,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,22619347.85714286
2022-10-24,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,55439895.85714286
2022-10-24,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,75000353.85714285
2022-10-24,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,27568236.285714287
2022-10-24,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,187399041.7142857
2022-10-24,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,196003575.2857143
2022-10-24,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,104441688.57142857
2022-10-31,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,25206652.42857143
2022-10-31,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,24558868.0
2022-10-31,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,56219913.571428575
2022-10-31,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,77991204.85714285
2022-10-31,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,28124379.85714286
2022-10-31,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,189900436.57142857
2022-10-31,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,194138346.14285713
2022-10-31,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,106123703.57142857
2022-11-07,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,20196740.57142857
2022-11-07,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,15115617.57142857
2022-11-07,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,41358535.85714286
2022-11-07,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,60529552.28571428
2022-11-07,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,23346689.85714286
2022-11-07,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,147044299.14285713
2022-11-07,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,161761013.14285713
2022-11-07,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,85353252.35714285
2022-11-07,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,121500.5
2022-11-14,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18489722.57142857
2022-11-14,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,14333752.142857144
2022-11-14,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,43544088.85714286
2022-11-14,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,51707354.28571428
2022-11-14,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,19850287.14285714
2022-11-14,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,140030840.7142857
2022-11-14,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,159192719.85714287
2022-11-14,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,73179224.35714285
2022-11-14,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,205690.75
2022-11-21,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18409734.14285714
2022-11-21,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,15145040.0
2022-11-21,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,42994777.14285714
2022-11-21,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,56682158.571428575
2022-11-21,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,19402612.42857143
2022-11-21,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,141924831.85714287
2022-11-21,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,156129623.57142857
2022-11-21,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,72917280.5
2022-11-21,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,495583.4285714286
2022-11-28,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18988873.42857143
2022-11-28,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,15920095.857142856
2022-11-28,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,46482270.428571425
2022-11-28,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,63510565.0
2022-11-28,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,20472453.42857143
2022-11-28,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,156171695.14285713
2022-11-28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,169937910.7142857
2022-11-28,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,74175707.85714285
2022-11-28,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,718222.1428571428
2022-12-05,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19048836.57142857
2022-12-05,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,21768514.285714287
2022-12-05,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,49801758.0
2022-12-05,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,63202074.28571428
2022-12-05,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,21270321.285714287
2022-12-05,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,172779863.2857143
2022-12-05,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,180288949.2857143
2022-12-05,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,77488276.07142857
2022-12-05,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,1082866.2857142857
2022-12-12,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19023849.0
2022-12-12,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,29668145.285714287
2022-12-12,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,44935094.85714286
2022-12-12,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,61727154.71428572
2022-12-12,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,20091103.714285713
2022-12-12,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,173253597.0
2022-12-12,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,179821532.2857143
2022-12-12,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,77850852.85714285
2022-12-12,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,991016.1428571428
2022-12-19,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18722917.42857143
2022-12-19,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,30089409.57142857
2022-12-19,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,43783827.14285714
2022-12-19,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,55649224.571428575
2022-12-19,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,17154258.14285714
2022-12-19,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,156226342.14285713
2022-12-19,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,163232828.85714287
2022-12-19,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,76522807.28571428
2022-12-19,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,1054575.142857143
2022-12-26,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,17834062.57142857
2022-12-26,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,31425643.14285714
2022-12-26,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,43482776.71428572
2022-12-26,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,56394798.571428575
2022-12-26,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,19323574.85714286
2022-12-26,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,184444154.2857143
2022-12-26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,150037680.57142857
2022-12-26,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,75504634.5
2022-12-26,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,1814155.0
2023-01-02,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19046631.714285713
2023-01-02,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,29958125.714285713
2023-01-02,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,36202793.0
2023-01-02,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,52581133.28571428
2023-01-02,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,19468301.285714287
2023-01-02,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,197928068.85714287
2023-01-02,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,134596511.42857143
2023-01-02,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,78330216.42857143
2023-01-02,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3840345.285714286
2023-01-09,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19243694.285714287
2023-01-09,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,23464462.14285714
2023-01-09,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,37061850.571428575
2023-01-09,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,54580086.71428572
2023-01-09,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,18956880.0
2023-01-09,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,178686960.2857143
2023-01-09,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,138673850.85714287
2023-01-09,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,81243090.92857143
2023-01-09,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,9060395.0
2023-01-16,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18952437.42857143
2023-01-16,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,23007874.0
2023-01-16,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,39451031.0
2023-01-16,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,69552914.42857143
2023-01-16,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,15720737.0
2023-01-16,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,173096011.2857143
2023-01-16,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,168165583.0
2023-01-16,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,83255652.5
2023-01-16,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,18697737.42857143
2023-01-23,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18895178.85714286
2023-01-23,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,24851770.42857143
2023-01-23,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,42364655.428571425
2023-01-23,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,70506484.42857143
2023-01-23,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,8926845.0
2023-01-23,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,164791261.42857143
2023-01-23,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,166623923.14285713
2023-01-23,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,85610760.57142857
2023-01-23,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,24210753.85714286
2023-01-30,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19159885.14285714
2023-01-30,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,25162186.0
2023-01-30,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,42202894.14285714
2023-01-30,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,72297515.14285715
2023-01-30,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,9001560.285714285
2023-01-30,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,177984082.14285713
2023-01-30,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,171430580.57142857
2023-01-30,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,84509591.21428572
2023-01-30,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,24359792.0
2023-02-06,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,18885673.714285713
2023-02-06,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,26455517.5
2023-02-06,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,47551906.71428572
2023-02-06,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,73487484.16666667
2023-02-06,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,8812952.666666666
2023-02-06,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,189873323.0
2023-02-06,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,175310424.66666666
2023-02-06,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,83788712.71428572
2023-02-06,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,25039842.166666668
2023-02-13,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19076836.285714287
2023-02-13,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,26844561.85714286
2023-02-13,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,48025430.571428575
2023-02-13,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,73406417.71428572
2023-02-13,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,5581150.857142857
2023-02-13,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,194982307.85714287
2023-02-13,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,173243468.42857143
2023-02-13,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,84330657.71428572
2023-02-13,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29059322.285714287
2023-02-20,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19017365.0
2023-02-20,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,32064308.714285713
2023-02-20,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,48214004.428571425
2023-02-20,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,71929287.28571428
2023-02-20,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2144662.285714286
2023-02-20,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,192205926.0
2023-02-20,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,170553058.42857143
2023-02-20,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,87302533.64285715
2023-02-20,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,34568695.28571428
2023-02-27,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,19743235.85714286
2023-02-27,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,42856986.571428575
2023-02-27,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,47429905.28571428
2023-02-27,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,71307254.42857143
2023-02-27,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2097411.5714285714
2023-02-27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,192534923.2857143
2023-02-27,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,158523342.2857143
2023-02-27,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,91218207.92857143
2023-02-27,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,35264059.85714286
2023-03-06,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,23251138.0
2023-03-06,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,44360109.0
2023-03-06,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,39949112.85714286
2023-03-06,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,63439277.571428575
2023-03-06,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1870941.142857143
2023-03-06,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,167426129.14285713
2023-03-06,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,140283773.2857143
2023-03-06,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,88221925.28571428
2023-03-06,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,24486831.285714287
2023-03-13,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,23304967.714285713
2023-03-13,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,48202482.28571428
2023-03-13,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,26151336.57142857
2023-03-13,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,61927000.14285714
2023-03-13,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2205045.0
2023-03-13,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,178354000.57142857
2023-03-13,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,122582553.0
2023-03-13,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,100448958.92857143
2023-03-13,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,640386.7142857143
2023-03-20,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,25238364.57142857
2023-03-20,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,49452885.85714286
2023-03-20,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,28171341.14285714
2023-03-20,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,68164546.14285715
2023-03-20,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2252282.714285714
2023-03-20,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,185001817.0
2023-03-20,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,118822622.42857143
2023-03-20,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,103261050.14285715
2023-03-20,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,380072.71428571426
2023-03-27,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,25224220.14285714
2023-03-27,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,48006937.428571425
2023-03-27,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,28190196.85714286
2023-03-27,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,65280838.85714286
2023-03-27,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2269003.285714286
2023-03-27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,234992411.7142857
2023-03-27,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,129287203.42857143
2023-03-27,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,105139358.85714285
2023-03-27,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,877729.8571428572
2023-04-03,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,25641197.85714286
2023-04-03,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,48006892.14285714
2023-04-03,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,26417879.85714286
2023-04-03,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,67030064.28571428
2023-04-03,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2266651.8571428573
2023-04-03,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,250356329.85714287
2023-04-03,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,120617671.71428572
2023-04-03,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,106063001.07142857
2023-04-03,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,530201.1428571428
2023-04-10,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,20865596.285714287
2023-04-10,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,49778875.14285714
2023-04-10,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,19805534.85714286
2023-04-10,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,68651023.57142857
2023-04-10,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,2393398.714285714
2023-04-10,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,254581741.7142857
2023-04-10,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,116577115.28571428
2023-04-10,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,110920992.57142857
2023-04-10,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,328570.4285714286
2023-04-17,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,20194757.285714287
2023-04-17,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,35338353.14285714
2023-04-17,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,28531329.285714287
2023-04-17,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,57520116.428571425
2023-04-17,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,22980887.14285714
